source	target	weight	correlation
Arthrobacter	Serratia	0.710714285714286	0.710714285714286
Arthrobacter	Phenylobacterium	0.773905581592837	0.773905581592837
Arthrobacter	Dyadobacter	0.75	0.75
Arthrobacter	Sporosarcina	0.8	0.8
Arthrobacter	Polycyclovorans	0.828571428571429	0.828571428571429
Arthrobacter	Marmoricola	0.850759946508523	0.850759946508523
Arthrobacter	Microvirga	0.742857142857143	-0.742857142857143
Arthrobacter	Fictibacillus	0.710714285714286	0.710714285714286
Arthrobacter	Simiduia	0.860714285714286	0.860714285714286
Arthrobacter	Parafilimonas	0.809651797832691	0.809651797832691
Arthrobacter	Cellulomonas	0.91510313574026	0.91510313574026
Arthrobacter	Marinicella	0.921428571428571	-0.921428571428571
Arthrobacter	AKYG587	0.728571428571429	0.728571428571429
Arthrobacter	Nitrolancea	0.713137013985085	0.713137013985085
Arthrobacter	Prosthecobacter	0.713775739607065	0.713775739607065
Glycomyces	Bryobacter	0.907142857142857	0.907142857142857
Glycomyces	Gaiella	0.907142857142857	0.907142857142857
Glycomyces	Hyphomicrobium	0.725	0.725
Glycomyces	Massilia	0.878571428571429	0.878571428571429
Glycomyces	Bradyrhizobium	0.960714285714286	0.960714285714286
Glycomyces	Roseiflexus	0.932142857142857	0.932142857142857
Glycomyces	Promicromonospora	0.917857142857143	0.917857142857143
Glycomyces	Enterococcus	0.814285714285714	0.814285714285714
Glycomyces	Candidatus_Nitrososphaera	0.735714285714286	0.735714285714286
Glycomyces	Variovorax	0.892857142857143	0.892857142857143
Glycomyces	Woodsholea	0.92115287031146	0.92115287031146
Glycomyces	Terribacillus	0.914285714285714	0.914285714285714
Glycomyces	Illumatobacter	0.881144230312398	0.881144230312398
Glycomyces	Chitinophaga	0.921428571428571	0.921428571428571
Glycomyces	Bifidobacterium	0.857909189756493	0.857909189756493
Glycomyces	Nocardioides	0.785714285714286	0.785714285714286
Glycomyces	unidentified_Gemmatimonadetes	0.934763554672179	0.934763554672179
Glycomyces	Methylophilus	0.860714285714286	0.860714285714286
Glycomyces	Opitutus	0.863804831692848	0.863804831692848
Glycomyces	Pseudonocardia	0.871428571428571	0.871428571428571
Glycomyces	Polycyclovorans	0.882142857142857	-0.882142857142857
Glycomyces	Bosea	0.8807263440927	0.8807263440927
Glycomyces	Paenibacillus	0.732142857142857	0.732142857142857
Glycomyces	Microvirga	0.964285714285714	0.964285714285714
Glycomyces	Skermanella	0.910714285714286	0.910714285714286
Glycomyces	Sorangium	0.859696500568486	0.859696500568486
Glycomyces	Cellvibrio	0.782142857142857	0.782142857142857
Glycomyces	Candidatus_Glomeribacter	0.714285714285714	0.714285714285714
Glycomyces	Haloferula	0.95	0.95
Glycomyces	Parasegetibacter	0.884718851936384	0.884718851936384
Glycomyces	unidentified_GR-WP33-30	0.907953892492289	0.907953892492289
Glycomyces	Variibacter	0.889285714285714	0.889285714285714
Glycomyces	Kribbella	0.889285714285714	0.889285714285714
Glycomyces	Rhizocola	0.903571428571429	0.903571428571429
Glycomyces	Escherichia-Shigella	0.896428571428571	0.896428571428571
Glycomyces	Dongia	0.884718851936384	0.884718851936384
Glycomyces	Paucibacter	0.773905581592837	0.773905581592837
Glycomyces	Sphingopyxis	0.871428571428571	0.871428571428571
Glycomyces	Mycobacterium	0.883722344275414	0.883722344275414
Glycomyces	Polyangium	0.892857142857143	0.892857142857143
Glycomyces	Staphylococcus	0.9	0.9
Glycomyces	Blautia	0.862255404738359	0.862255404738359
Glycomyces	Blastococcus	0.795353311336749	0.795353311336749
Glycomyces	Acidovorax	0.831099527576603	0.831099527576603
Glycomyces	Dechloromonas	0.878571428571429	0.878571428571429
Glycomyces	Rhizobacter	0.9	0.9
Glycomyces	Marinicella	0.771428571428571	0.771428571428571
Glycomyces	Nitrosospira	0.947274730356128	0.947274730356128
Glycomyces	Rubellimicrobium	0.902591960056311	0.902591960056311
Glycomyces	Aquabacterium	0.963360527664062	0.963360527664062
Glycomyces	Luteolibacter	0.926656223349523	0.926656223349523
Glycomyces	Agaricicola	0.814285714285714	0.814285714285714
Glycomyces	Prosthecobacter	0.713775739607065	-0.713775739607065
Bryobacter	Gaiella	0.946428571428571	0.946428571428571
Bryobacter	Hyphomicrobium	0.817857142857143	0.817857142857143
Bryobacter	Chryseolinea	0.796428571428571	0.796428571428571
Bryobacter	Massilia	0.853571428571429	0.853571428571429
Bryobacter	Bradyrhizobium	0.975	0.975
Bryobacter	Roseiflexus	0.95	0.95
Bryobacter	Promicromonospora	0.946428571428571	0.946428571428571
Bryobacter	Enterococcus	0.939285714285714	0.939285714285714
Bryobacter	Candidatus_Nitrososphaera	0.803571428571429	0.803571428571429
Bryobacter	Variovorax	0.85	0.85
Bryobacter	Woodsholea	0.906815860656807	0.906815860656807
Bryobacter	Terribacillus	0.910714285714286	0.910714285714286
Bryobacter	Illumatobacter	0.852547257320515	0.852547257320515
Bryobacter	Chitinophaga	0.932142857142857	0.932142857142857
Bryobacter	Bifidobacterium	0.920465068176238	0.920465068176238
Bryobacter	Nocardioides	0.832142857142857	0.832142857142857
Bryobacter	unidentified_Gemmatimonadetes	0.929401622236201	0.929401622236201
Bryobacter	Methylophilus	0.839285714285714	0.839285714285714
Bryobacter	Opitutus	0.967748151689083	0.967748151689083
Bryobacter	Pseudonocardia	0.925	0.925
Bryobacter	Polycyclovorans	0.807142857142857	-0.807142857142857
Bryobacter	Bosea	0.891488784142713	0.891488784142713
Bryobacter	Paenibacillus	0.739285714285714	0.739285714285714
Bryobacter	Microvirga	0.942857142857143	0.942857142857143
Bryobacter	Skermanella	0.903571428571429	0.903571428571429
Bryobacter	Sorangium	0.852547257320515	0.852547257320515
Bryobacter	Cellvibrio	0.789285714285714	0.789285714285714
Bryobacter	Candidatus_Glomeribacter	0.710714285714286	0.710714285714286
Bryobacter	Flavobacterium	0.721428571428571	0.721428571428571
Bryobacter	Pedomicrobium	0.778571428571429	0.778571428571429
Bryobacter	Haloferula	0.932142857142857	0.932142857142857
Bryobacter	Parasegetibacter	0.929401622236201	0.929401622236201
Bryobacter	unidentified_GR-WP33-30	0.820375662704647	0.820375662704647
Bryobacter	Variibacter	0.928571428571429	0.928571428571429
Bryobacter	Kribbella	0.903571428571429	0.903571428571429
Bryobacter	Rhizocola	0.957142857142857	0.957142857142857
Bryobacter	Bdellovibrio	0.760714285714286	0.760714285714286
Bryobacter	Escherichia-Shigella	0.957142857142857	0.957142857142857
Bryobacter	Dongia	0.932976243860187	0.932976243860187
Bryobacter	Paucibacter	0.900804649244318	0.900804649244318
Bryobacter	Sphingopyxis	0.917857142857143	0.917857142857143
Bryobacter	Mycobacterium	0.917711665209084	0.917711665209084
Bryobacter	Polyangium	0.932142857142857	0.932142857142857
Bryobacter	Staphylococcus	0.917857142857143	0.917857142857143
Bryobacter	Blautia	0.894455814043941	0.894455814043941
Bryobacter	Blastococcus	0.863271122192471	0.863271122192471
Bryobacter	Acidovorax	0.886506162748377	0.886506162748377
Bryobacter	Dechloromonas	0.867857142857143	0.867857142857143
Bryobacter	Rhizobacter	0.978571428571429	0.978571428571429
Bryobacter	Marinicella	0.728571428571429	0.728571428571429
Bryobacter	Nitrosospira	0.92225237898823	0.92225237898823
Bryobacter	Euzebya	0.742857142857143	0.742857142857143
Bryobacter	Rubellimicrobium	0.924039689800223	0.924039689800223
Bryobacter	Aquabacterium	0.950849351980114	0.950849351980114
Bryobacter	Luteolibacter	0.933811869861875	0.933811869861875
Bryobacter	Agaricicola	0.885714285714286	0.885714285714286
Blastocatella	Massilia	0.814285714285714	0.814285714285714
Blastocatella	unidentified_Nitrospiraceae	0.732142857142857	-0.732142857142857
Blastocatella	unidentified_Methylophilaceae	0.771428571428571	-0.771428571428571
Blastocatella	Variovorax	0.735714285714286	0.735714285714286
Blastocatella	Candidatus_Entotheonella	0.814285714285714	0.814285714285714
Blastocatella	Illumatobacter	0.798927932960734	0.798927932960734
Blastocatella	Terrimonas	0.721428571428571	0.721428571428571
Blastocatella	Chitinophaga	0.721428571428571	0.721428571428571
Blastocatella	Bifidobacterium	0.7095623923611	0.7095623923611
Blastocatella	Methylophilus	0.817857142857143	0.817857142857143
Blastocatella	Bosea	0.75875202352589	0.75875202352589
Blastocatella	Paenibacillus	0.867857142857143	0.867857142857143
Blastocatella	Cellvibrio	0.721428571428571	0.721428571428571
Blastocatella	Niastella	0.75	0.75
Blastocatella	unidentified_GR-WP33-30	0.891868095184355	0.891868095184355
Blastocatella	Polyangium	0.717857142857143	0.717857142857143
Blastocatella	Solitalea	0.722073568045049	0.722073568045049
Blastocatella	Dechloromonas	0.757142857142857	0.757142857142857
Blastocatella	Rubellimicrobium	0.702413149113129	0.702413149113129
Steroidobacter	Agromyces	0.904293381037567	0.904293381037567
Steroidobacter	Flavisolibacter	0.806077176208705	0.806077176208705
Steroidobacter	Methylotenera	0.710196779964222	0.710196779964222
Steroidobacter	Altererythrobacter	0.747763864042934	0.747763864042934
Steroidobacter	Solirubrobacter	0.927614311424208	0.927614311424208
Steroidobacter	Lysinibacillus	0.806077176208705	0.806077176208705
Steroidobacter	Iamia	0.802148933808463	0.802148933808463
Steroidobacter	Sorangium	0.785330948121646	-0.785330948121646
Steroidobacter	Variibacter	0.73637205454099	-0.73637205454099
Steroidobacter	Lysinimonas	0.791778689712764	0.791778689712764
Steroidobacter	Bdellovibrio	0.702413149113129	-0.702413149113129
Steroidobacter	Fictibacillus	0.750670541036932	0.750670541036932
Steroidobacter	Actinophytocola	0.789803220035778	0.789803220035778
Steroidobacter	Prosthecobacter	0.761862436016743	0.761862436016743
Gaiella	Hyphomicrobium	0.796428571428571	0.796428571428571
Gaiella	Massilia	0.885714285714286	0.885714285714286
Gaiella	Bradyrhizobium	0.946428571428571	0.946428571428571
Gaiella	Roseiflexus	0.960714285714286	0.960714285714286
Gaiella	Promicromonospora	0.925	0.925
Gaiella	Agromyces	0.731010122105012	-0.731010122105012
Gaiella	Enterococcus	0.917857142857143	0.917857142857143
Gaiella	Candidatus_Nitrososphaera	0.746428571428571	0.746428571428571
Gaiella	Variovorax	0.914285714285714	0.914285714285714
Gaiella	Woodsholea	0.870973336520175	0.870973336520175
Gaiella	Terribacillus	0.885714285714286	0.885714285714286
Gaiella	Illumatobacter	0.87578229787642	0.87578229787642
Gaiella	Gemmatimonas	0.710714285714286	-0.710714285714286
Gaiella	Terrimonas	0.707142857142857	0.707142857142857
Gaiella	Chitinophaga	0.896428571428571	0.896428571428571
Gaiella	Bifidobacterium	0.956211284416092	0.956211284416092
Gaiella	Nocardioides	0.821428571428571	0.821428571428571
Gaiella	unidentified_Gemmatimonadetes	0.900804649244318	0.900804649244318
Gaiella	Methylophilus	0.907142857142857	0.907142857142857
Gaiella	Opitutus	0.96416389927542	0.96416389927542
Gaiella	Pseudonocardia	0.917857142857143	0.917857142857143
Gaiella	Polycyclovorans	0.882142857142857	-0.882142857142857
Gaiella	Bosea	0.909426184226067	0.909426184226067
Gaiella	Paenibacillus	0.785714285714286	0.785714285714286
Gaiella	Microvirga	0.921428571428571	0.921428571428571
Gaiella	Skermanella	0.878571428571429	0.878571428571429
Gaiella	Sorangium	0.877569608688413	0.877569608688413
Gaiella	Cellvibrio	0.810714285714286	0.810714285714286
Gaiella	Candidatus_Glomeribacter	0.778571428571429	0.778571428571429
Gaiella	Flavobacterium	0.728571428571429	0.728571428571429
Gaiella	Haloferula	0.917857142857143	0.917857142857143
Gaiella	Parasegetibacter	0.975871703348011	0.975871703348011
Gaiella	unidentified_GR-WP33-30	0.841823392448559	0.841823392448559
Gaiella	Variibacter	0.910714285714286	0.910714285714286
Gaiella	Kribbella	0.828571428571429	0.828571428571429
Gaiella	Rhizocola	0.975	0.975
Gaiella	Escherichia-Shigella	0.95	0.95
Gaiella	Dongia	0.931188933048194	0.931188933048194
Gaiella	Paucibacter	0.843610703260552	0.843610703260552
Gaiella	Sphingopyxis	0.860714285714286	0.860714285714286
Gaiella	Mycobacterium	0.919500576837172	0.919500576837172
Gaiella	Polyangium	0.985714285714286	0.985714285714286
Gaiella	Staphylococcus	0.882142857142857	0.882142857142857
Gaiella	Blautia	0.960645544283193	0.960645544283193
Gaiella	Blastococcus	0.873994987064428	0.873994987064428
Gaiella	Acidovorax	0.809651797832691	0.809651797832691
Gaiella	Dechloromonas	0.935714285714286	0.935714285714286
Gaiella	Rhizobacter	0.939285714285714	0.939285714285714
Gaiella	Marinicella	0.721428571428571	0.721428571428571
Gaiella	Nitrosospira	0.932976243860187	0.932976243860187
Gaiella	Rubellimicrobium	0.949062041168121	0.949062041168121
Gaiella	Aquabacterium	0.947274730356128	0.947274730356128
Gaiella	Luteolibacter	0.903400372184381	0.903400372184381
Gaiella	Agaricicola	0.842857142857143	0.842857142857143
Gaiella	Prosthecobacter	0.72629812100368	-0.72629812100368
Hyphomicrobium	Massilia	0.789285714285714	0.789285714285714
Hyphomicrobium	Bradyrhizobium	0.807142857142857	0.807142857142857
Hyphomicrobium	Roseiflexus	0.825	0.825
Hyphomicrobium	Promicromonospora	0.732142857142857	0.732142857142857
Hyphomicrobium	Enterococcus	0.892857142857143	0.892857142857143
Hyphomicrobium	Candidatus_Nitrososphaera	0.925	0.925
Hyphomicrobium	Woodsholea	0.774198521351266	0.774198521351266
Hyphomicrobium	Candidatus_Entotheonella	0.814285714285714	0.814285714285714
Hyphomicrobium	Terribacillus	0.757142857142857	0.757142857142857
Hyphomicrobium	Illumatobacter	0.773905581592837	0.773905581592837
Hyphomicrobium	Terrimonas	0.814285714285714	0.814285714285714
Hyphomicrobium	Chitinophaga	0.796428571428571	0.796428571428571
Hyphomicrobium	Bifidobacterium	0.793566000524756	0.793566000524756
Hyphomicrobium	Nocardioides	0.814285714285714	0.814285714285714
Hyphomicrobium	unidentified_Gemmatimonadetes	0.795353311336749	0.795353311336749
Hyphomicrobium	Methylophilus	0.764285714285714	0.764285714285714
Hyphomicrobium	Opitutus	0.831546559969879	0.831546559969879
Hyphomicrobium	Pseudonocardia	0.817857142857143	0.817857142857143
Hyphomicrobium	Bosea	0.740814623442536	0.740814623442536
Hyphomicrobium	Paenibacillus	0.828571428571429	0.828571428571429
Hyphomicrobium	Microvirga	0.710714285714286	0.710714285714286
Hyphomicrobium	Skermanella	0.778571428571429	0.778571428571429
Hyphomicrobium	Cellvibrio	0.921428571428571	0.921428571428571
Hyphomicrobium	Flavobacterium	0.857142857142857	0.857142857142857
Hyphomicrobium	Ramlibacter	0.764285714285714	0.764285714285714
Hyphomicrobium	Haloferula	0.832142857142857	0.832142857142857
Hyphomicrobium	Parasegetibacter	0.831099527576603	0.831099527576603
Hyphomicrobium	unidentified_GR-WP33-30	0.768543649156859	0.768543649156859
Hyphomicrobium	Variibacter	0.853571428571429	0.853571428571429
Hyphomicrobium	Kribbella	0.753571428571429	0.753571428571429
Hyphomicrobium	Rhizocola	0.821428571428571	0.821428571428571
Hyphomicrobium	Escherichia-Shigella	0.85	0.85
Hyphomicrobium	Dongia	0.840036081636567	0.840036081636567
Hyphomicrobium	Paucibacter	0.866845743816457	0.866845743816457
Hyphomicrobium	Sphingopyxis	0.885714285714286	0.885714285714286
Hyphomicrobium	Mycobacterium	0.826477172176602	0.826477172176602
Hyphomicrobium	Reyranella	0.778571428571429	0.778571428571429
Hyphomicrobium	Polyangium	0.8	0.8
Hyphomicrobium	Solitalea	0.734584743728998	0.734584743728998
Hyphomicrobium	Staphylococcus	0.885714285714286	0.885714285714286
Hyphomicrobium	Blautia	0.815743702408074	0.815743702408074
Hyphomicrobium	Blastococcus	0.902591960056311	0.902591960056311
Hyphomicrobium	Acidovorax	0.857909189756493	0.857909189756493
Hyphomicrobium	Dechloromonas	0.753571428571429	0.753571428571429
Hyphomicrobium	Rhizobacter	0.860714285714286	0.860714285714286
Hyphomicrobium	Nitrosospira	0.804289865396713	0.804289865396713
Hyphomicrobium	Rubellimicrobium	0.806077176208705	0.806077176208705
Hyphomicrobium	Aquabacterium	0.788204068088778	0.788204068088778
Hyphomicrobium	Luteolibacter	0.797854586127196	0.797854586127196
Hyphomicrobium	Agaricicola	0.878571428571429	0.878571428571429
Chryseolinea	Bradyrhizobium	0.742857142857143	0.742857142857143
Chryseolinea	Promicromonospora	0.85	0.85
Chryseolinea	Chitinophaga	0.710714285714286	0.710714285714286
Chryseolinea	Microvirga	0.778571428571429	0.778571428571429
Chryseolinea	Pedomicrobium	0.735714285714286	0.735714285714286
Chryseolinea	Staphylococcus	0.739285714285714	0.739285714285714
Chryseolinea	Rhizobacter	0.721428571428571	0.721428571428571
Chryseolinea	Marinicella	0.714285714285714	0.714285714285714
Chryseolinea	Euzebya	0.728571428571429	0.728571428571429
Massilia	Bradyrhizobium	0.860714285714286	0.860714285714286
Massilia	Roseiflexus	0.864285714285714	0.864285714285714
Massilia	Promicromonospora	0.828571428571429	0.828571428571429
Massilia	Enterococcus	0.828571428571429	0.828571428571429
Massilia	Variovorax	0.914285714285714	0.914285714285714
Massilia	Woodsholea	0.870973336520175	0.870973336520175
Massilia	Candidatus_Entotheonella	0.796428571428571	0.796428571428571
Massilia	Terribacillus	0.903571428571429	0.903571428571429
Massilia	Illumatobacter	0.907953892492289	0.907953892492289
Massilia	Chitinophaga	0.935714285714286	0.935714285714286
Massilia	Bifidobacterium	0.907953892492289	0.907953892492289
Massilia	Nocardioides	0.907142857142857	0.907142857142857
Massilia	unidentified_Gemmatimonadetes	0.888293473560369	0.888293473560369
Massilia	Methylophilus	0.928571428571429	0.928571428571429
Massilia	Opitutus	0.878141841347501	0.878141841347501
Massilia	Pseudonocardia	0.839285714285714	0.839285714285714
Massilia	Polycyclovorans	0.75	-0.75
Massilia	Bosea	0.927363584309422	0.927363584309422
Massilia	Paenibacillus	0.892857142857143	0.892857142857143
Massilia	Microvirga	0.814285714285714	0.814285714285714
Massilia	Skermanella	0.917857142857143	0.917857142857143
Massilia	Sorangium	0.866845743816457	0.866845743816457
Massilia	Cellvibrio	0.782142857142857	0.782142857142857
Massilia	Candidatus_Glomeribacter	0.703571428571429	0.703571428571429
Massilia	Haloferula	0.842857142857143	0.842857142857143
Massilia	Parasegetibacter	0.873994987064428	0.873994987064428
Massilia	unidentified_GR-WP33-30	0.934763554672179	0.934763554672179
Massilia	Variibacter	0.821428571428571	0.821428571428571
Massilia	Kribbella	0.839285714285714	0.839285714285714
Massilia	Rhizocola	0.860714285714286	0.860714285714286
Massilia	Escherichia-Shigella	0.857142857142857	0.857142857142857
Massilia	Dongia	0.832886838388596	0.832886838388596
Massilia	Paucibacter	0.75603247347291	0.75603247347291
Massilia	Sphingopyxis	0.892857142857143	0.892857142857143
Massilia	Mycobacterium	0.822899348920426	0.822899348920426
Massilia	Reyranella	0.746428571428571	0.746428571428571
Massilia	Polyangium	0.928571428571429	0.928571428571429
Massilia	Solitalea	0.757819784284902	0.757819784284902
Massilia	Staphylococcus	0.789285714285714	0.789285714285714
Massilia	Blautia	0.838999553573217	0.838999553573217
Massilia	Blastococcus	0.772118270780844	0.772118270780844
Massilia	Acidovorax	0.722073568045049	0.722073568045049
Massilia	Dechloromonas	0.921428571428571	0.921428571428571
Massilia	Rhizobacter	0.875	0.875
Massilia	Nitrosospira	0.84897263569653	0.84897263569653
Massilia	Rubellimicrobium	0.865058433004464	0.865058433004464
Massilia	Aquabacterium	0.89544271680834	0.89544271680834
Massilia	Luteolibacter	0.844366288457481	0.844366288457481
Massilia	Agaricicola	0.853571428571429	0.853571428571429
unidentified_Nitrospiraceae	unidentified_Methylophilaceae	0.810714285714286	0.810714285714286
unidentified_Nitrospiraceae	Cellulosimicrobium	0.764969027532873	0.764969027532873
unidentified_Nitrospiraceae	Gemmatimonas	0.789285714285714	0.789285714285714
unidentified_Nitrospiraceae	Blautia	0.710197916350889	-0.710197916350889
Bradyrhizobium	Roseiflexus	0.971428571428571	0.971428571428571
Bradyrhizobium	Promicromonospora	0.935714285714286	0.935714285714286
Bradyrhizobium	Agromyces	0.7095623923611	-0.7095623923611
Bradyrhizobium	Enterococcus	0.903571428571429	0.903571428571429
Bradyrhizobium	Candidatus_Nitrososphaera	0.821428571428571	0.821428571428571
Bradyrhizobium	Variovorax	0.889285714285714	0.889285714285714
Bradyrhizobium	Woodsholea	0.93190562755245	0.93190562755245
Bradyrhizobium	Terribacillus	0.917857142857143	0.917857142857143
Bradyrhizobium	Illumatobacter	0.902591960056311	0.902591960056311
Bradyrhizobium	Chitinophaga	0.946428571428571	0.946428571428571
Bradyrhizobium	Bifidobacterium	0.900804649244318	0.900804649244318
Bradyrhizobium	Nocardioides	0.821428571428571	0.821428571428571
Bradyrhizobium	unidentified_Gemmatimonadetes	0.956211284416092	0.956211284416092
Bradyrhizobium	Methylophilus	0.875	0.875
Bradyrhizobium	Opitutus	0.93190562755245	0.93190562755245
Bradyrhizobium	Pseudonocardia	0.942857142857143	0.942857142857143
Bradyrhizobium	Polycyclovorans	0.839285714285714	-0.839285714285714
Bradyrhizobium	Bosea	0.90045748418439	0.90045748418439
Bradyrhizobium	Paenibacillus	0.75	0.75
Bradyrhizobium	Microvirga	0.964285714285714	0.964285714285714
Bradyrhizobium	Skermanella	0.914285714285714	0.914285714285714
Bradyrhizobium	Sorangium	0.886506162748377	0.886506162748377
Bradyrhizobium	Cellvibrio	0.814285714285714	0.814285714285714
Bradyrhizobium	Candidatus_Glomeribacter	0.753571428571429	0.753571428571429
Bradyrhizobium	Pedomicrobium	0.721428571428571	0.721428571428571
Bradyrhizobium	Haloferula	0.967857142857143	0.967857142857143
Bradyrhizobium	Parasegetibacter	0.927614311424208	0.927614311424208
Bradyrhizobium	unidentified_GR-WP33-30	0.873994987064428	0.873994987064428
Bradyrhizobium	Variibacter	0.95	0.95
Bradyrhizobium	Kribbella	0.910714285714286	0.910714285714286
Bradyrhizobium	Rhizocola	0.957142857142857	0.957142857142857
Bradyrhizobium	Escherichia-Shigella	0.953571428571429	0.953571428571429
Bradyrhizobium	Dongia	0.934763554672179	0.934763554672179
Bradyrhizobium	Paucibacter	0.872207676252435	0.872207676252435
Bradyrhizobium	Sphingopyxis	0.910714285714286	0.910714285714286
Bradyrhizobium	Mycobacterium	0.928445134977611	0.928445134977611
Bradyrhizobium	Polyangium	0.925	0.925
Bradyrhizobium	Staphylococcus	0.939285714285714	0.939285714285714
Bradyrhizobium	Blautia	0.883722344275414	0.883722344275414
Bradyrhizobium	Blastococcus	0.857909189756493	0.857909189756493
Bradyrhizobium	Acidovorax	0.900804649244318	0.900804649244318
Bradyrhizobium	Dechloromonas	0.9	0.9
Bradyrhizobium	Rhizobacter	0.960714285714286	0.960714285714286
Bradyrhizobium	Marinicella	0.735714285714286	0.735714285714286
Bradyrhizobium	Nitrosospira	0.94191279792015	0.94191279792015
Bradyrhizobium	Euzebya	0.710714285714286	0.710714285714286
Bradyrhizobium	Rubellimicrobium	0.932976243860187	0.932976243860187
Bradyrhizobium	Aquabacterium	0.970509770912033	0.970509770912033
Bradyrhizobium	Luteolibacter	0.960645544283193	0.960645544283193
Bradyrhizobium	Agaricicola	0.882142857142857	0.882142857142857
Ohtaekwangia	Aeromicrobium	0.753571428571429	0.753571428571429
Ohtaekwangia	Nitrolancea	0.798927932960734	0.798927932960734
Roseiflexus	Promicromonospora	0.896428571428571	0.896428571428571
Roseiflexus	Agromyces	0.748883230224939	-0.748883230224939
Roseiflexus	Enterococcus	0.910714285714286	0.910714285714286
Roseiflexus	Candidatus_Nitrososphaera	0.814285714285714	0.814285714285714
Roseiflexus	Variovorax	0.892857142857143	0.892857142857143
Roseiflexus	Woodsholea	0.896063103415817	0.896063103415817
Roseiflexus	Terribacillus	0.903571428571429	0.903571428571429
Roseiflexus	Illumatobacter	0.884718851936384	0.884718851936384
Roseiflexus	Chitinophaga	0.907142857142857	0.907142857142857
Roseiflexus	Bifidobacterium	0.888293473560369	0.888293473560369
Roseiflexus	Nocardioides	0.796428571428571	0.796428571428571
Roseiflexus	unidentified_Gemmatimonadetes	0.950849351980114	0.950849351980114
Roseiflexus	Methylophilus	0.878571428571429	0.878571428571429
Roseiflexus	Opitutus	0.939074132379777	0.939074132379777
Roseiflexus	Pseudonocardia	0.953571428571429	0.953571428571429
Roseiflexus	Polycyclovorans	0.885714285714286	-0.885714285714286
Roseiflexus	Bosea	0.893282524151048	0.893282524151048
Roseiflexus	Paenibacillus	0.739285714285714	0.739285714285714
Roseiflexus	Microvirga	0.928571428571429	0.928571428571429
Roseiflexus	Skermanella	0.914285714285714	0.914285714285714
Roseiflexus	Sorangium	0.884718851936384	0.884718851936384
Roseiflexus	Cellvibrio	0.842857142857143	0.842857142857143
Roseiflexus	Candidatus_Glomeribacter	0.803571428571429	0.803571428571429
Roseiflexus	Flavobacterium	0.753571428571429	0.753571428571429
Roseiflexus	Haloferula	0.971428571428571	0.971428571428571
Roseiflexus	Parasegetibacter	0.96872246010004	0.96872246010004
Roseiflexus	unidentified_GR-WP33-30	0.859696500568486	0.859696500568486
Roseiflexus	Variibacter	0.960714285714286	0.960714285714286
Roseiflexus	Kribbella	0.889285714285714	0.889285714285714
Roseiflexus	Lysinimonas	0.728571428571429	-0.728571428571429
Roseiflexus	Rhizocola	0.960714285714286	0.960714285714286
Roseiflexus	Escherichia-Shigella	0.975	0.975
Roseiflexus	Dongia	0.947274730356128	0.947274730356128
Roseiflexus	Paucibacter	0.906166581680296	0.906166581680296
Roseiflexus	Sphingopyxis	0.907142857142857	0.907142857142857
Roseiflexus	Mycobacterium	0.964223367539369	0.964223367539369
Roseiflexus	Polyangium	0.942857142857143	0.942857142857143
Roseiflexus	Staphylococcus	0.907142857142857	0.907142857142857
Roseiflexus	Blautia	0.901611460556293	0.901611460556293
Roseiflexus	Blastococcus	0.913315824928267	0.913315824928267
Roseiflexus	Acidovorax	0.891868095184355	0.891868095184355
Roseiflexus	Dechloromonas	0.907142857142857	0.907142857142857
Roseiflexus	Rhizobacter	0.953571428571429	0.953571428571429
Roseiflexus	Marinicella	0.725	0.725
Roseiflexus	Nitrosospira	0.950849351980114	0.950849351980114
Roseiflexus	Rubellimicrobium	0.970509770912033	0.970509770912033
Roseiflexus	Aquabacterium	0.950849351980114	0.950849351980114
Roseiflexus	Luteolibacter	0.951700986142754	0.951700986142754
Roseiflexus	Agaricicola	0.9	0.9
Devosia	Methylotenera	0.752457851848924	-0.752457851848924
Devosia	Pedomicrobium	0.742857142857143	0.742857142857143
Devosia	Bdellovibrio	0.707142857142857	0.707142857142857
Devosia	Domibacillus	0.764285714285714	0.764285714285714
Devosia	unidentified_Cytophagaceae	0.814285714285714	0.814285714285714
Devosia	Euzebya	0.717857142857143	0.717857142857143
Promicromonospora	Enterococcus	0.846428571428571	0.846428571428571
Promicromonospora	Variovorax	0.842857142857143	0.842857142857143
Promicromonospora	Woodsholea	0.838715064797205	0.838715064797205
Promicromonospora	Terribacillus	0.839285714285714	0.839285714285714
Promicromonospora	Illumatobacter	0.807864487020698	0.807864487020698
Promicromonospora	Chitinophaga	0.882142857142857	0.882142857142857
Promicromonospora	Bifidobacterium	0.891868095184355	0.891868095184355
Promicromonospora	Nocardioides	0.789285714285714	0.789285714285714
Promicromonospora	unidentified_Gemmatimonadetes	0.859696500568486	0.859696500568486
Promicromonospora	Methylophilus	0.814285714285714	0.814285714285714
Promicromonospora	Opitutus	0.892478851002154	0.892478851002154
Promicromonospora	Pseudonocardia	0.846428571428571	0.846428571428571
Promicromonospora	Polycyclovorans	0.857142857142857	-0.857142857142857
Promicromonospora	Bosea	0.853820243967669	0.853820243967669
Promicromonospora	Paenibacillus	0.710714285714286	0.710714285714286
Promicromonospora	Microvirga	0.957142857142857	0.957142857142857
Promicromonospora	Skermanella	0.903571428571429	0.903571428571429
Promicromonospora	Sorangium	0.761394405908888	0.761394405908888
